D1	D2	D3	D4	D5	D6	D7	D8	Anomaly
7.0	9.0	7.0	28.0	11.0	7.0	8.0	9.0	False
7.0	8.0	7.0	24.0	11.0	7.0	8.0	9.0	False
11.0	15.0	11.0	21.0	15.0	11.0	12.0	13.0	True
11.0	12.0	11.0	12.0	15.0	11.0	12.0	13.0	False
11.0	16.0	11.0	12.0	15.0	11.0	12.0	13.0	False
11.0	19.0	11.0	21.0	15.0	11.0	12.0	13.0	False
11.0	14.0	11.0	16.0	15.0	11.0	12.0	13.0	False
11.0	16.0	11.0	24.0	15.0	11.0	9.0	13.0	False
11.0	13.0	11.0	19.0	15.0	14.0	14.0	13.0	False
11.0	16.0	11.0	22.0	15.0	14.0	14.0	13.0	False
11.0	11.0	11.0	9.0	15.0	16.0	14.0	13.0	False
11.0	14.0	11.0	13.0	15.0	13.0	14.0	13.0	False
15.0	20.0	15.0	21.0	19.0	17.0	18.0	17.0	True
15.0	16.0	15.0	12.0	19.0	19.0	18.0	17.0	False
15.0	19.0	15.0	19.0	19.0	16.0	18.0	17.0	False
15.0	20.0	15.0	28.0	19.0	19.0	18.0	17.0	False
15.0	16.0	15.0	27.0	19.0	20.0	18.0	17.0	False
15.0	22.0	15.0	28.0	19.0	16.0	18.0	17.0	False
15.0	17.0	15.0	31.0	19.0	21.0	18.0	17.0	False
15.0	18.0	15.0	28.0	19.0	17.0	18.0	17.0	False
15.0	22.0	15.0	23.0	19.0	19.0	18.0	17.0	False
15.0	20.0	15.0	19.0	19.0	14.0	13.0	17.0	False
19.0	18.0	19.0	30.0	23.0	23.0	21.0	21.0	True
19.0	23.0	19.0	22.0	23.0	20.0	21.0	21.0	False
19.0	22.0	19.0	28.0	23.0	20.0	21.0	21.0	False
19.0	17.0	19.0	27.0	23.0	24.0	21.0	21.0	False
19.0	20.0	19.0	19.0	23.0	19.0	21.0	21.0	False
19.0	23.0	19.0	20.0	23.0	19.0	21.0	21.0	False
19.0	18.0	19.0	18.0	23.0	22.0	21.0	21.0	False
19.0	22.0	19.0	25.0	23.0	23.0	22.0	21.0	False
19.0	20.0	19.0	14.0	23.0	20.0	22.0	21.0	False
19.0	22.0	19.0	17.0	23.0	23.0	22.0	21.0	False
-1.0	0.0	-1.0	-2.0	3.0	4.0	2.0	1.0	True
-1.0	0.0	-1.0	-8.0	3.0	-1.0	2.0	1.0	False
-1.0	5.0	-1.0	-8.0	3.0	-1.0	2.0	1.0	False
-1.0	-1.0	-1.0	-2.0	3.0	4.0	2.0	1.0	False
-1.0	2.0	-1.0	8.0	3.0	3.0	2.0	1.0	False
-1.0	0.0	-1.0	7.0	3.0	5.0	2.0	1.0	False
-1.0	2.0	-1.0	5.0	3.0	0.0	2.0	1.0	False
-1.0	6.0	-1.0	9.0	3.0	0.0	-3.0	1.0	False
-1.0	1.0	-1.0	13.0	3.0	5.0	4.0	1.0	False
-1.0	2.0	-1.0	8.0	3.0	0.0	4.0	1.0	False
3.0	4.0	3.0	14.0	7.0	7.0	8.0	5.0	True
3.0	2.0	3.0	15.0	7.0	8.0	8.0	5.0	False
3.0	8.0	3.0	11.0	7.0	3.0	2.0	5.0	False
3.0	9.0	3.0	21.0	7.0	4.0	3.0	5.0	False
3.0	3.0	3.0	17.0	7.0	8.0	3.0	5.0	False
3.0	2.0	3.0	-2.0	7.0	5.0	3.0	5.0	False
3.0	5.0	3.0	10.0	7.0	6.0	5.0	5.0	False
3.0	3.0	3.0	3.0	7.0	8.0	5.0	5.0	False
3.0	4.0	3.0	6.0	7.0	4.0	5.0	5.0	False
3.0	5.0	3.0	13.0	7.0	6.0	5.0	5.0	False
7.0	6.0	7.0	10.0	11.0	11.0	9.0	9.0	True
7.0	7.0	7.0	7.0	11.0	9.0	9.0	9.0	False
7.0	12.0	7.0	13.0	11.0	8.0	6.0	9.0	False
7.0	12.0	7.0	19.0	11.0	7.0	6.0	9.0	False
7.0	11.0	7.0	24.0	11.0	10.0	8.0	9.0	False
7.0	6.0	7.0	17.0	11.0	12.0	8.0	9.0	False
7.0	6.0	2.0	14.0	11.0	7.0	8.0	9.0	False
7.0	12.0	8.0	14.0	11.0	9.0	6.0	9.0	False
7.0	8.0	8.0	10.0	11.0	13.0	11.0	9.0	False
7.0	13.0	8.0	21.0	11.0	8.0	6.0	9.0	False
11.0	14.0	12.0	17.0	15.0	17.0	11.0	13.0	True
11.0	10.0	12.0	10.0	15.0	17.0	11.0	13.0	False
11.0	12.0	12.0	12.0	15.0	12.0	11.0	13.0	False
11.0	11.0	12.0	15.0	15.0	16.0	11.0	13.0	False
11.0	11.0	12.0	14.0	15.0	12.0	11.0	13.0	False
11.0	13.0	12.0	19.0	15.0	13.0	10.0	13.0	False
11.0	9.0	12.0	18.0	15.0	17.0	17.0	13.0	False
11.0	15.0	12.0	21.0	15.0	13.0	10.0	13.0	False
11.0	11.0	12.0	17.0	15.0	14.0	14.0	13.0	False
11.0	16.0	12.0	23.0	15.0	12.0	14.0	13.0	False
15.0	18.0	16.0	23.0	19.0	15.0	18.0	17.0	True
15.0	16.0	16.0	25.0	19.0	21.0	18.0	17.0	False
15.0	20.0	16.0	25.0	19.0	16.0	18.0	17.0	False
15.0	18.0	16.0	26.0	19.0	20.0	18.0	17.0	False
16.0	8.0	17.0	25.0	18.0	17.0	16.0	15.0	False
16.0	16.0	17.0	28.0	18.0	17.0	16.0	15.0	False
16.0	16.0	17.0	10.0	18.0	17.0	16.0	15.0	False
16.0	16.0	17.0	19.0	18.0	17.0	16.0	15.0	False
16.0	16.0	17.0	19.0	18.0	17.0	16.0	15.0	False
16.0	16.0	17.0	20.0	18.0	17.0	16.0	15.0	False
20.0	20.0	21.0	17.0	22.0	21.0	20.0	19.0	True
20.0	20.0	21.0	23.0	22.0	21.0	20.0	19.0	False
20.0	20.0	21.0	26.0	22.0	21.0	20.0	19.0	False
20.0	20.0	21.0	25.0	22.0	21.0	20.0	19.0	False
20.0	20.0	21.0	26.0	22.0	21.0	20.0	19.0	False
20.0	12.0	21.0	21.0	22.0	21.0	20.0	19.0	False
20.0	19.0	21.0	24.0	22.0	21.0	20.0	19.0	False
20.0	19.0	21.0	22.0	22.0	21.0	20.0	19.0	False
20.0	19.0	21.0	23.0	22.0	21.0	20.0	19.0	False
20.0	19.0	21.0	20.0	22.0	21.0	20.0	19.0	False
0.0	-1.0	1.0	7.0	2.0	1.0	0.0	-1.0	True
0.0	-1.0	1.0	4.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	2.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	7.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	5.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	5.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	2.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	11.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	10.0	2.0	1.0	0.0	-1.0	False
0.0	-1.0	1.0	3.0	2.0	1.0	0.0	-1.0	False
4.0	3.0	5.0	5.0	6.0	5.0	4.0	3.0	True
4.0	3.0	5.0	5.0	6.0	5.0	4.0	3.0	False
4.0	3.0	5.0	12.0	6.0	5.0	4.0	3.0	False
4.0	3.0	5.0	12.0	6.0	5.0	4.0	3.0	False
4.0	3.0	5.0	14.0	6.0	5.0	4.0	3.0	False
4.0	3.0	5.0	6.0	6.0	5.0	1.0	3.0	False
4.0	3.0	5.0	-2.0	6.0	5.0	2.0	3.0	False
4.0	3.0	5.0	-4.0	6.0	5.0	2.0	3.0	False
4.0	3.0	5.0	7.0	6.0	5.0	2.0	3.0	False
4.0	3.0	5.0	11.0	6.0	5.0	2.0	3.0	False
8.0	7.0	9.0	17.0	10.0	9.0	5.0	7.0	True
8.0	7.0	9.0	20.0	10.0	9.0	5.0	7.0	False
8.0	7.0	9.0	12.0	10.0	9.0	9.0	7.0	False
8.0	7.0	9.0	17.0	10.0	12.0	9.0	7.0	False
8.0	7.0	9.0	20.0	10.0	6.0	9.0	7.0	False
8.0	7.0	9.0	20.0	10.0	6.0	9.0	7.0	False
8.0	7.0	9.0	19.0	10.0	6.0	9.0	7.0	False
8.0	7.0	9.0	9.0	10.0	6.0	9.0	7.0	False
8.0	7.0	9.0	10.0	10.0	6.0	9.0	7.0	False
8.0	7.0	9.0	22.0	10.0	13.0	9.0	7.0	False
12.0	11.0	13.0	29.0	14.0	11.0	13.0	11.0	True
12.0	11.0	13.0	22.0	14.0	11.0	10.0	11.0	False
12.0	11.0	13.0	19.0	14.0	11.0	12.0	11.0	False
12.0	11.0	13.0	-12.0	14.0	16.0	12.0	11.0	False
12.0	17.0	13.0	19.0	14.0	12.0	12.0	11.0	False
12.0	11.0	13.0	16.0	14.0	12.0	12.0	11.0	False
12.0	11.0	13.0	-9.0	14.0	12.0	12.0	11.0	False
12.0	11.0	13.0	-1.0	14.0	12.0	12.0	11.0	False
12.0	11.0	13.0	3.0	14.0	15.0	12.0	11.0	False
12.0	11.0	13.0	12.0	14.0	15.0	11.0	11.0	False
16.0	15.0	17.0	12.0	18.0	19.0	17.0	15.0	True
16.0	15.0	17.0	3.0	18.0	19.0	17.0	15.0	False
16.0	15.0	17.0	3.0	18.0	16.0	15.0	15.0	False
16.0	15.0	14.0	2.0	18.0	16.0	17.0	15.0	False
16.0	15.0	14.0	6.0	18.0	21.0	17.0	15.0	False
16.0	15.0	12.0	12.0	18.0	20.0	17.0	15.0	False
16.0	15.0	15.0	8.0	18.0	18.0	17.0	15.0	False
16.0	15.0	15.0	9.0	18.0	16.0	17.0	15.0	False
16.0	15.0	15.0	14.0	18.0	20.0	17.0	15.0	False
16.0	15.0	15.0	17.0	18.0	20.0	17.0	15.0	False
20.0	19.0	19.0	15.0	22.0	24.0	21.0	19.0	True
20.0	19.0	19.0	15.0	22.0	20.0	21.0	19.0	False
20.0	24.0	19.0	23.0	22.0	21.0	21.0	19.0	False
20.0	22.0	19.0	23.0	22.0	23.0	21.0	19.0	False
20.0	22.0	19.0	35.0	22.0	25.0	21.0	19.0	False
20.0	22.0	19.0	38.0	22.0	23.0	21.0	19.0	False
20.0	7.0	19.0	35.0	22.0	25.0	21.0	19.0	False
20.0	16.0	19.0	47.0	22.0	21.0	17.0	19.0	False
20.0	16.0	19.0	26.0	22.0	22.0	24.0	19.0	False
20.0	16.0	19.0	28.0	22.0	23.0	24.0	25.0	False
0.0	-4.0	-1.0	14.0	2.0	4.0	4.0	2.0	True
0.0	-4.0	-1.0	10.0	2.0	2.0	4.0	2.0	False
0.0	-4.0	-1.0	10.0	2.0	1.0	4.0	2.0	False
0.0	-9.0	-1.0	17.0	2.0	1.0	4.0	2.0	False
0.0	-2.0	-1.0	12.0	2.0	1.0	4.0	2.0	False
0.0	-2.0	-1.0	6.0	2.0	3.0	4.0	2.0	False
0.0	-2.0	-1.0	-3.0	2.0	2.0	4.0	2.0	False
0.0	-2.0	-1.0	-1.0	2.0	2.0	-3.0	2.0	False
0.0	-2.0	-1.0	-1.0	2.0	-2.0	-3.0	2.0	False
0.0	6.0	-1.0	0.0	2.0	-2.0	-3.0	2.0	False
4.0	6.0	3.0	2.0	6.0	3.0	2.0	6.0	True
4.0	6.0	3.0	4.0	6.0	3.0	2.0	6.0	False
4.0	6.0	3.0	5.0	6.0	5.0	2.0	6.0	False
4.0	6.0	3.0	-2.0	6.0	2.0	2.0	6.0	False
4.0	6.0	3.0	0.0	6.0	4.0	2.0	6.0	False
4.0	9.0	3.0	5.0	6.0	4.0	2.0	6.0	False
4.0	8.0	3.0	9.0	6.0	5.0	5.0	6.0	False
4.0	9.0	3.0	16.0	6.0	3.0	7.0	6.0	False
4.0	7.0	3.0	19.0	6.0	4.0	7.0	6.0	False
4.0	9.0	3.0	19.0	6.0	6.0	7.0	6.0	False
8.0	13.0	7.0	22.0	10.0	10.0	11.0	10.0	True
8.0	11.0	7.0	20.0	10.0	10.0	11.0	10.0	False
8.0	12.0	7.0	21.0	10.0	9.0	11.0	10.0	False
8.0	10.0	7.0	24.0	10.0	10.0	11.0	10.0	False
8.0	13.0	7.0	23.0	10.0	10.0	7.0	10.0	False
8.0	13.0	7.0	25.0	10.0	9.0	7.0	10.0	False
8.0	11.0	7.0	15.0	10.0	11.0	10.0	10.0	False
8.0	9.0	7.0	13.0	10.0	9.0	7.0	10.0	False
8.0	9.0	7.0	2.0	10.0	11.0	9.0	10.0	False
8.0	8.0	7.0	4.0	10.0	10.0	9.0	10.0	False
12.0	14.0	11.0	6.0	14.0	15.0	8.0	14.0	True
12.0	18.0	11.0	4.0	14.0	15.0	9.0	14.0	False
12.0	11.0	11.0	9.0	14.0	13.0	13.0	14.0	False
12.0	16.0	11.0	12.0	14.0	14.0	12.0	14.0	False
12.0	16.0	11.0	17.0	14.0	14.0	15.0	14.0	False
12.0	13.0	11.0	13.0	14.0	15.0	15.0	14.0	False
12.0	14.0	11.0	14.0	14.0	13.0	15.0	14.0	False
12.0	16.0	11.0	14.0	14.0	14.0	14.0	14.0	False
12.0	15.0	11.0	15.0	14.0	14.0	11.0	14.0	False
12.0	12.0	11.0	10.0	14.0	13.0	14.0	14.0	False
16.0	18.0	15.0	19.0	18.0	17.0	18.0	18.0	True
16.0	13.0	15.0	17.0	18.0	18.0	18.0	18.0	False
16.0	19.0	15.0	21.0	18.0	18.0	18.0	18.0	False
16.0	18.0	15.0	22.0	18.0	18.0	18.0	18.0	False
16.0	19.0	15.0	19.0	18.0	16.0	18.0	18.0	False
16.0	18.0	15.0	21.0	18.0	19.0	18.0	18.0	False
16.0	17.0	15.0	20.0	18.0	16.0	18.0	18.0	False
16.0	16.0	15.0	22.0	18.0	19.0	18.0	18.0	False
16.0	17.0	15.0	27.0	18.0	18.0	18.0	18.0	False
16.0	17.0	15.0	32.0	18.0	16.0	18.0	18.0	False
20.0	15.0	19.0	36.0	22.0	23.0	22.0	22.0	True
20.0	19.0	19.0	32.0	22.0	22.0	22.0	22.0	False
20.0	18.0	19.0	20.0	22.0	22.0	22.0	22.0	False
20.0	18.0	19.0	22.0	22.0	21.0	22.0	22.0	False
21.0	20.0	19.0	18.0	21.0	21.0	16.0	19.0	False
21.0	20.0	19.0	18.0	21.0	24.0	16.0	19.0	False
21.0	20.0	19.0	18.0	21.0	24.0	16.0	19.0	False
21.0	20.0	19.0	18.0	21.0	24.0	16.0	19.0	False
21.0	20.0	19.0	28.0	21.0	24.0	16.0	19.0	False
21.0	20.0	19.0	26.0	21.0	26.0	16.0	19.0	False
1.0	0.0	-1.0	7.0	1.0	5.0	5.0	-1.0	True
1.0	0.0	-1.0	5.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	7.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	1.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	4.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	9.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	7.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	7.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	6.0	1.0	5.0	2.0	-1.0	False
1.0	0.0	-1.0	4.0	1.0	5.0	2.0	-1.0	False
5.0	4.0	3.0	14.0	5.0	9.0	6.0	3.0	True
5.0	11.0	3.0	17.0	5.0	9.0	6.0	3.0	False
5.0	7.0	3.0	22.0	5.0	9.0	6.0	3.0	False
5.0	7.0	3.0	25.0	5.0	9.0	6.0	3.0	False
5.0	7.0	3.0	23.0	5.0	8.0	6.0	3.0	False
5.0	7.0	3.0	3.0	5.0	5.0	6.0	3.0	False
5.0	7.0	3.0	3.0	5.0	5.0	6.0	3.0	False
5.0	7.0	3.0	3.0	5.0	5.0	6.0	3.0	False
5.0	7.0	3.0	-2.0	5.0	5.0	6.0	3.0	False
5.0	7.0	3.0	-1.0	5.0	5.0	6.0	3.0	False
9.0	11.0	7.0	7.0	9.0	9.0	10.0	7.0	True
9.0	11.0	7.0	3.0	9.0	9.0	10.0	7.0	False
9.0	14.0	7.0	12.0	9.0	9.0	10.0	7.0	False
9.0	11.0	7.0	12.0	9.0	13.0	10.0	7.0	False
9.0	11.0	7.0	1.0	9.0	10.0	10.0	7.0	False
9.0	14.0	7.0	4.0	9.0	10.0	10.0	7.0	False
9.0	13.0	7.0	11.0	9.0	12.0	10.0	7.0	False
9.0	9.0	7.0	11.0	9.0	11.0	12.0	7.0	False
9.0	9.0	7.0	11.0	9.0	8.0	8.0	7.0	False
9.0	12.0	7.0	11.0	9.0	8.0	8.0	7.0	False
13.0	15.0	11.0	15.0	13.0	12.0	12.0	11.0	True
13.0	15.0	11.0	20.0	13.0	17.0	12.0	11.0	False
13.0	15.0	11.0	13.0	13.0	14.0	12.0	11.0	False
13.0	15.0	11.0	13.0	13.0	14.0	12.0	11.0	False
13.0	16.0	11.0	13.0	13.0	14.0	12.0	11.0	False
13.0	14.0	11.0	13.0	13.0	18.0	12.0	11.0	False
13.0	14.0	11.0	13.0	13.0	16.0	12.0	11.0	False
13.0	16.0	11.0	22.0	13.0	18.0	12.0	11.0	False
13.0	18.0	11.0	28.0	13.0	14.0	12.0	11.0	False
13.0	15.0	11.0	25.0	13.0	14.0	12.0	11.0	False
17.0	20.0	15.0	29.0	17.0	20.0	16.0	15.0	True
17.0	21.0	15.0	31.0	17.0	20.0	16.0	15.0	False
17.0	17.0	15.0	33.0	17.0	19.0	16.0	15.0	False
17.0	18.0	15.0	32.0	17.0	17.0	16.0	15.0	False
17.0	24.0	15.0	23.0	17.0	18.0	16.0	15.0	False
17.0	16.0	15.0	6.0	17.0	21.0	16.0	15.0	False
17.0	16.0	15.0	6.0	17.0	20.0	16.0	15.0	False
17.0	16.0	15.0	6.0	17.0	18.0	16.0	15.0	False
17.0	16.0	15.0	6.0	17.0	18.0	16.0	15.0	False
17.0	21.0	15.0	1.0	17.0	20.0	16.0	15.0	False
21.0	19.0	19.0	9.0	21.0	23.0	20.0	19.0	True
21.0	23.0	19.0	9.0	21.0	20.0	20.0	19.0	False
21.0	5.0	19.0	9.0	21.0	20.0	20.0	19.0	False
21.0	20.0	19.0	21.0	21.0	21.0	20.0	19.0	False
21.0	23.0	19.0	15.0	21.0	26.0	20.0	19.0	False
21.0	18.0	19.0	22.0	21.0	23.0	20.0	19.0	False
21.0	22.0	19.0	26.0	21.0	22.0	20.0	19.0	False
21.0	19.0	19.0	26.0	21.0	27.0	20.0	19.0	False
21.0	24.0	19.0	30.0	21.0	22.0	20.0	19.0	False
21.0	15.0	19.0	28.0	21.0	24.0	20.0	19.0	False
1.0	-5.0	-1.0	4.0	1.0	6.0	0.0	-1.0	True
1.0	4.0	-1.0	7.0	1.0	1.0	0.0	-1.0	False
1.0	-3.0	-1.0	5.0	1.0	7.0	0.0	-1.0	False
1.0	-3.0	-1.0	-2.0	1.0	-2.0	0.0	-1.0	False
1.0	1.0	-1.0	6.0	1.0	2.0	0.0	-1.0	False
1.0	4.0	-1.0	-1.0	1.0	-1.0	0.0	-1.0	False
1.0	-1.0	-1.0	4.0	1.0	5.0	0.0	-1.0	False
1.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	False
1.0	6.0	-1.0	3.0	1.0	1.0	0.0	-1.0	False
1.0	0.0	-1.0	6.0	1.0	5.0	0.0	-1.0	False
5.0	9.0	3.0	8.0	5.0	2.0	4.0	3.0	True
5.0	4.0	3.0	15.0	5.0	8.0	4.0	3.0	False
5.0	9.0	3.0	21.0	5.0	4.0	4.0	3.0	False
5.0	6.0	3.0	20.0	5.0	8.0	4.0	3.0	False
5.0	7.0	3.0	15.0	5.0	5.0	4.0	3.0	False
5.0	11.0	3.0	33.0	5.0	7.0	4.0	3.0	False
5.0	9.0	3.0	3.0	5.0	8.0	4.0	3.0	False
5.0	13.0	3.0	-4.0	5.0	4.0	4.0	3.0	False
5.0	10.0	3.0	-17.0	5.0	5.0	4.0	3.0	False
5.0	5.0	3.0	-21.0	5.0	4.0	4.0	3.0	False
9.0	9.0	7.0	-14.0	9.0	13.0	8.0	7.0	True
9.0	8.0	7.0	-15.0	9.0	7.0	8.0	7.0	False
9.0	9.0	7.0	-9.0	9.0	9.0	8.0	7.0	False
9.0	12.0	7.0	-6.0	9.0	10.0	8.0	7.0	False
9.0	11.0	7.0	-2.0	9.0	11.0	8.0	7.0	False
9.0	11.0	7.0	0.0	9.0	10.0	8.0	7.0	False
9.0	9.0	7.0	-9.0	9.0	12.0	8.0	7.0	False
9.0	10.0	7.0	-3.0	9.0	8.0	8.0	7.0	False
9.0	11.0	7.0	-3.0	9.0	8.0	8.0	7.0	False
9.0	12.0	7.0	-6.0	9.0	10.0	8.0	7.0	False
13.0	14.0	11.0	0.0	13.0	13.0	12.0	11.0	True
13.0	12.0	11.0	1.0	13.0	10.0	12.0	11.0	False
13.0	14.0	11.0	-1.0	13.0	14.0	12.0	11.0	False
13.0	14.0	11.0	0.0	13.0	12.0	12.0	11.0	False
13.0	10.0	11.0	-1.0	13.0	9.0	12.0	11.0	False
13.0	14.0	11.0	2.0	13.0	9.0	12.0	11.0	False
13.0	18.0	11.0	7.0	13.0	15.0	12.0	11.0	False
13.0	9.0	11.0	8.0	13.0	14.0	12.0	11.0	False
13.0	9.0	11.0	8.0	13.0	12.0	12.0	11.0	False
13.0	13.0	11.0	9.0	13.0	12.0	12.0	11.0	False
17.0	17.0	15.0	14.0	17.0	16.0	16.0	15.0	True
17.0	17.0	15.0	18.0	17.0	17.0	16.0	15.0	False
17.0	18.0	15.0	21.0	17.0	15.0	16.0	15.0	False
17.0	14.0	15.0	22.0	17.0	20.0	16.0	15.0	False
17.0	12.0	15.0	25.0	17.0	19.0	16.0	15.0	False
17.0	16.0	15.0	25.0	17.0	16.0	16.0	15.0	False
17.0	16.0	15.0	27.0	17.0	19.0	16.0	15.0	False
17.0	19.0	15.0	27.0	17.0	17.0	16.0	15.0	False
17.0	16.0	15.0	31.0	17.0	20.0	16.0	15.0	False
17.0	19.0	15.0	31.0	17.0	17.0	16.0	15.0	False
21.0	22.0	19.0	35.0	21.0	21.0	20.0	19.0	True
21.0	25.0	19.0	31.0	21.0	22.0	20.0	19.0	False
21.0	21.0	19.0	35.0	21.0	23.0	20.0	19.0	False
21.0	22.0	19.0	37.0	21.0	18.0	20.0	19.0	False
21.0	22.0	19.0	37.0	21.0	22.0	20.0	19.0	False
21.0	18.0	19.0	31.0	21.0	23.0	20.0	19.0	False
21.0	18.0	19.0	35.0	21.0	18.0	20.0	19.0	False
21.0	24.0	19.0	23.0	21.0	21.0	20.0	19.0	False
21.0	22.0	19.0	25.0	21.0	20.0	20.0	19.0	False
21.0	21.0	19.0	28.0	21.0	23.0	20.0	19.0	False
1.0	1.0	-1.0	8.0	1.0	3.0	0.0	-1.0	True
1.0	2.0	-1.0	6.0	1.0	2.0	0.0	-1.0	False
1.0	0.0	-1.0	5.0	1.0	-1.0	0.0	-1.0	False
1.0	3.0	-1.0	6.0	1.0	-1.0	0.0	-1.0	False
0.0	1.0	-1.0	2.0	-1.0	-2.0	0.0	-1.0	False
0.0	1.0	-1.0	3.0	-1.0	1.0	-1.0	1.0	False
0.0	1.0	-1.0	-7.0	-1.0	1.0	-1.0	1.0	False
0.0	1.0	-1.0	-6.0	-1.0	1.0	-1.0	1.0	False
0.0	1.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	False
0.0	1.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	False
4.0	5.0	3.0	12.0	3.0	5.0	3.0	5.0	True
4.0	5.0	3.0	17.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	21.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	15.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	11.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	-2.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	1.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	-1.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	7.0	3.0	5.0	3.0	5.0	False
4.0	5.0	3.0	7.0	3.0	10.0	3.0	5.0	False
8.0	9.0	7.0	11.0	7.0	11.0	7.0	9.0	True
8.0	9.0	7.0	7.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	11.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	4.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	7.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	7.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	10.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	11.0	7.0	11.0	7.0	9.0	False
8.0	9.0	7.0	11.0	7.0	13.0	7.0	9.0	False
8.0	9.0	7.0	11.0	7.0	10.0	7.0	9.0	False
12.0	17.0	11.0	15.0	11.0	14.0	11.0	13.0	True
12.0	10.0	11.0	15.0	11.0	16.0	11.0	13.0	False
12.0	10.0	11.0	10.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	13.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	14.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	12.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	9.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	14.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	7.0	11.0	14.0	11.0	13.0	False
12.0	10.0	11.0	11.0	11.0	14.0	11.0	13.0	False
16.0	14.0	15.0	15.0	15.0	19.0	15.0	17.0	True
16.0	14.0	15.0	18.0	15.0	19.0	15.0	17.0	False
16.0	14.0	15.0	21.0	15.0	20.0	15.0	17.0	False
16.0	14.0	15.0	17.0	15.0	18.0	15.0	17.0	False
16.0	21.0	15.0	20.0	15.0	16.0	15.0	17.0	False
16.0	18.0	15.0	20.0	15.0	18.0	15.0	17.0	False
16.0	19.0	15.0	17.0	15.0	14.0	15.0	17.0	False
16.0	14.0	15.0	20.0	15.0	20.0	15.0	17.0	False
16.0	19.0	15.0	20.0	15.0	18.0	15.0	17.0	False
16.0	19.0	15.0	36.0	15.0	22.0	15.0	17.0	False
20.0	16.0	19.0	39.0	19.0	25.0	19.0	21.0	True
20.0	16.0	19.0	37.0	19.0	24.0	19.0	21.0	False
20.0	24.0	19.0	13.0	19.0	25.0	19.0	21.0	False
20.0	20.0	19.0	22.0	19.0	24.0	19.0	21.0	False
20.0	20.0	19.0	24.0	19.0	25.0	19.0	21.0	False
20.0	23.0	19.0	23.0	19.0	23.0	19.0	21.0	False
20.0	23.0	19.0	32.0	19.0	23.0	19.0	21.0	False
20.0	23.0	19.0	32.0	19.0	24.0	19.0	21.0	False
20.0	23.0	19.0	32.0	19.0	23.0	19.0	21.0	False
20.0	25.0	19.0	32.0	19.0	21.0	19.0	21.0	False
0.0	3.0	-1.0	12.0	-1.0	2.0	-1.0	1.0	True
0.0	5.0	-1.0	12.0	-1.0	3.0	-1.0	1.0	False
0.0	0.0	-1.0	12.0	-1.0	2.0	-1.0	1.0	False
0.0	3.0	-1.0	4.0	-1.0	0.0	-1.0	1.0	False
0.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	1.0	False
0.0	0.0	-1.0	2.0	-1.0	3.0	-1.0	1.0	False
0.0	3.0	-1.0	0.0	-1.0	2.0	-1.0	1.0	False
0.0	4.0	-1.0	2.0	-1.0	6.0	-1.0	1.0	False
0.0	4.0	-1.0	2.0	-1.0	1.0	-1.0	1.0	False
0.0	1.0	-1.0	2.0	-1.0	4.0	-1.0	1.0	False
4.0	5.0	3.0	10.0	3.0	6.0	3.0	5.0	True
4.0	7.0	3.0	16.0	3.0	5.0	3.0	5.0	False
