Data,Timestamp,Temperatura,Umidade,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,Horas de Trabalho,Falha
2016-07-03 09:00:00,1467536400,65,85,1818,2,0,1410,910,858,1298,237,1674,881,1131,301,1386,1165,1421,201,No
2016-07-03 10:00:00,1467540000,66,86,1081,2,0,1410,643,1931,1378,1970,1017,1805,502,1190,354,297,1060,202,No
2016-07-03 11:00:00,1467543600,60,86,963,0,1,1098,1127,1562,1471,1792,549,1667,807,396,1597,343,387,203,No
2016-07-03 12:00:00,1467547200,68,83,639,3,0,1926,436,412,878,880,1246,402,1704,1333,299,1895,302,204,No
2016-07-03 13:00:00,1467550800,60,83,1240,1,0,1822,705,529,347,1661,1202,732,1029,1014,1209,695,1242,205,No
2016-07-03 14:00:00,1467554400,62,81,1204,3,0,1824,900,205,325,304,786,1729,1857,840,1653,1731,650,206,No
2016-07-03 15:00:00,1467558000,61,83,684,1,2,600,580,158,733,998,409,1010,1630,611,1271,1437,736,207,No
2016-07-03 16:00:00,1467561600,63,83,1928,0,2,1452,1634,1534,658,946,1471,1229,405,315,1311,1040,858,208,No
2016-07-03 17:00:00,1467565200,61,92,379,3,1,312,1470,1540,255,1717,1710,1397,1469,327,1565,1225,886,209,No
2016-07-03 18:00:00,1467568800,60,86,1715,1,1,1730,1248,1501,767,456,1920,1013,206,374,947,288,632,210,No
2016-07-03 19:00:00,1467572400,68,87,1063,0,2,1182,253,1867,1219,300,1858,1862,535,669,271,1107,498,211,No
2016-07-03 20:00:00,1467576000,63,91,1545,2,1,257,257,1326,1731,207,680,1652,1615,1582,346,909,585,212,No
2016-07-03 21:00:00,1467579600,66,88,1513,2,0,812,1837,640,1437,1224,689,767,344,157,1447,653,1791,213,No
2016-07-03 22:00:00,1467583200,62,89,1357,2,2,585,1980,1638,1662,1012,2005,1894,1374,962,1022,1081,981,214,No
2016-07-03 23:00:00,1467586800,62,86,696,2,0,420,822,1435,1988,1472,214,909,1499,1328,1933,1392,759,215,No
2016-07-04 00:00:00,1467590400,61,86,1173,3,1,479,1733,1873,1167,204,1060,1599,1563,1466,1067,872,1172,216,No
2016-07-04 01:00:00,1467594000,64,82,314,2,1,339,640,1969,1923,714,1883,1212,1277,397,971,1826,217,217,No
2016-07-04 02:00:00,1467597600,63,88,1160,0,2,1295,174,1683,1065,447,1390,259,1060,263,1499,1287,1078,218,No
2016-07-04 03:00:00,1467601200,60,86,1543,1,1,1935,624,1634,781,1689,1222,1595,748,1982,162,995,186,219,No
2016-07-04 04:00:00,1467604800,64,91,1741,1,1,381,1575,879,186,1625,663,1734,1578,617,644,1042,355,220,No
2016-07-04 05:00:00,1467608400,62,81,1321,2,0,1312,1837,702,1599,793,1804,661,1026,1522,206,1666,1012,221,No
2016-07-04 06:00:00,1467612000,61,89,956,2,2,845,1578,1546,655,1239,391,1005,782,1892,1416,1652,1711,222,No
2016-07-04 07:00:00,1467615600,67,86,723,1,0,1460,770,1414,1213,1888,454,835,286,344,1549,1891,1588,223,No
2016-07-04 08:00:00,1467619200,60,89,847,2,1,174,944,1108,1890,907,345,1366,382,387,1903,838,1907,224,No
2016-07-04 09:00:00,1467622800,60,81,1015,2,2,984,1470,1634,1993,1291,1874,1313,594,205,721,781,545,225,No
2016-07-04 10:00:00,1467626400,61,92,1437,1,1,1394,970,836,1230,1004,1009,1386,1070,715,1935,448,699,226,No
2016-07-04 11:00:00,1467630000,63,82,1895,3,0,933,425,981,1507,1249,1387,1065,227,567,1084,1489,867,227,No
2016-07-04 12:00:00,1467633600,60,82,414,2,1,1348,1122,1618,1074,1324,1098,1686,613,1509,1855,421,792,228,No
2016-07-04 13:00:00,1467637200,68,83,1968,1,0,1943,1388,1844,791,1039,1043,1696,1591,768,1874,1550,1965,229,No
2016-07-04 14:00:00,1467640800,63,91,328,2,2,844,890,1014,1530,1808,1972,854,652,941,1054,1883,1443,230,No
2016-07-04 15:00:00,1467644400,61,93,940,3,0,377,1316,1836,524,1179,782,265,1982,1076,984,1282,1604,231,No
2016-07-04 16:00:00,1467648000,63,91,2007,1,2,1211,588,669,1292,818,355,1479,1018,1389,1711,1355,239,232,No
2016-07-04 17:00:00,1467651600,68,82,1862,0,0,788,1878,990,2000,733,697,1110,1767,1414,1572,261,1140,233,No
2016-07-04 18:00:00,1467655200,68,85,1801,2,0,1500,1716,1525,1457,1565,1082,1624,597,714,1206,550,371,234,No
2016-07-04 19:00:00,1467658800,68,89,1119,1,1,241,607,517,1238,430,934,603,247,490,635,1822,1403,235,No
2016-07-04 20:00:00,1467662400,64,93,390,1,0,666,921,1072,851,1667,1209,411,1433,442,433,486,1069,236,No
2016-07-04 21:00:00,1467666000,63,87,1216,2,0,539,1677,592,1317,331,613,1070,1898,1552,530,1554,163,237,No
2016-07-04 22:00:00,1467669600,67,93,1161,0,0,1879,818,1764,870,1389,1326,1121,2010,1433,705,978,251,238,No
2016-07-04 23:00:00,1467673200,65,91,633,1,0,1708,880,1892,877,611,750,664,1962,1235,1336,961,1375,239,No
2016-07-05 00:00:00,1467676800,60,82,1374,2,1,1937,285,1122,1931,1602,1584,1634,602,1939,254,283,438,240,No
2016-07-05 01:00:00,1467680400,67,83,1885,1,1,1085,904,468,685,1353,757,513,495,319,227,830,1796,241,No
2016-07-05 02:00:00,1467684000,65,85,360,1,0,1405,217,190,1363,997,1658,1753,1028,1695,187,385,1411,242,No
2016-07-05 03:00:00,1467687600,60,84,1598,0,2,1537,231,937,1826,1314,611,1452,1158,955,1098,1421,1480,243,No
2016-07-05 04:00:00,1467691200,68,92,561,3,2,357,503,1902,966,1854,719,1398,1833,705,667,906,702,244,No
2016-07-05 05:00:00,1467694800,67,85,207,2,0,1920,1633,1984,402,1130,168,626,396,189,354,1825,476,245,No
2016-07-05 06:00:00,1467698400,67,83,939,2,1,369,1875,345,415,651,631,753,918,1282,1134,1888,350,246,No
2016-07-05 07:00:00,1467702000,60,93,994,2,2,430,810,281,1264,562,1246,1740,478,448,200,309,1490,247,No
2016-07-05 08:00:00,1467705600,60,83,542,2,0,654,1889,1066,207,858,463,1463,838,766,172,698,1688,248,No
2016-07-05 09:00:00,1467709200,63,92,1951,0,0,1180,1330,810,724,1692,1715,664,1925,459,957,1219,488,249,No
2016-07-05 10:00:00,1467712800,65,91,1756,1,0,508,1122,1032,1969,1326,1680,1338,1843,867,1394,768,1696,250,No
2016-07-05 11:00:00,1467716400,67,83,541,2,1,880,1596,997,1014,544,1218,930,1978,377,1969,248,902,251,No
2016-07-05 12:00:00,1467720000,63,87,352,3,2,1353,1283,1655,957,1616,1690,598,1448,954,966,1758,1680,252,No
2016-07-05 13:00:00,1467723600,63,88,559,2,1,1967,2001,1932,1657,1697,1173,665,1040,413,803,974,454,253,No
2016-07-05 14:00:00,1467727200,68,86,982,2,1,443,921,477,1385,1357,1213,510,777,874,1180,796,1993,254,No
2016-07-05 15:00:00,1467730800,62,82,1231,3,2,1495,314,1676,1109,1196,1367,1031,875,561,1614,616,611,255,No
2016-07-05 16:00:00,1467734400,67,82,559,0,1,499,1312,1674,1936,1840,1021,856,1440,944,1008,1086,1174,256,No
2016-07-05 17:00:00,1467738000,66,81,822,3,0,751,1881,1690,829,1901,820,1604,1155,1558,723,1797,1095,257,No
2016-07-05 18:00:00,1467741600,65,81,1196,3,1,1397,1065,1411,273,400,1620,299,1883,463,1206,316,1531,258,No
2016-07-05 19:00:00,1467745200,67,87,1541,2,2,1998,207,224,653,1253,641,1234,1244,1441,349,1016,1448,259,No
2016-07-05 20:00:00,1467748800,61,87,373,2,2,741,564,739,1324,535,1246,289,370,430,777,865,969,260,No
2016-07-05 21:00:00,1467752400,64,89,1593,3,0,1683,709,1786,1945,713,982,1199,1323,268,280,747,512,261,No
2016-07-05 22:00:00,1467756000,65,89,1829,1,0,1260,1208,634,262,1450,1773,366,1050,1700,1208,1548,218,262,No
2016-07-05 23:00:00,1467759600,68,82,1204,3,2,249,926,1724,1220,1879,1017,843,1791,965,1721,1478,801,263,No
2016-07-06 00:00:00,1467763200,68,91,637,1,0,996,900,1190,481,382,1642,1324,554,1437,1514,1538,522,264,No
2016-07-06 01:00:00,1467766800,64,88,967,1,0,1391,1479,1734,616,320,907,747,523,1455,998,868,731,265,No
2016-07-06 02:00:00,1467770400,65,87,713,0,1,1786,1670,1738,654,939,1682,1397,1267,1536,1419,391,1457,266,No
2016-07-06 03:00:00,1467774000,62,87,280,1,0,725,774,412,1424,849,715,185,1980,858,770,1684,925,267,No
2016-07-06 04:00:00,1467777600,63,88,682,0,1,1571,663,432,499,179,1177,1587,805,1690,441,681,531,268,No
2016-07-06 05:00:00,1467781200,65,83,268,1,1,1432,1537,870,1450,839,498,646,1480,1399,1078,1791,313,269,No
2016-07-06 06:00:00,1467784800,60,82,596,3,2,813,1973,1166,1955,1219,1823,1411,911,220,917,1326,1831,270,No
2016-07-06 07:00:00,1467788400,63,82,490,2,0,968,1452,1569,1120,1592,1493,1690,175,1218,706,1501,1964,271,No
2016-07-06 08:00:00,1467792000,68,87,1764,1,2,463,466,1180,329,1358,166,353,327,1145,458,167,657,272,No
2016-07-06 09:00:00,1467795600,65,83,1141,2,0,443,1180,653,1554,190,1252,1939,1373,1402,1623,856,1015,273,No
2016-07-06 10:00:00,1467799200,64,85,1263,3,0,484,964,395,1955,1934,311,203,1267,815,700,1917,579,274,No
2016-07-06 11:00:00,1467802800,62,83,1916,2,0,1708,179,1153,1536,1679,276,1242,811,1389,1608,1216,923,275,No
2016-07-06 12:00:00,1467806400,60,90,1466,2,1,1119,1640,510,1711,1186,894,1102,1514,1585,215,1656,1575,276,No
2016-07-06 13:00:00,1467810000,63,122,441,3,0,730,1834,556,987,219,1025,1500,1978,1556,621,201,826,277,No
2016-07-06 14:00:00,1467813600,60,92,837,1,1,2007,1861,1693,227,1771,1022,954,1402,797,1298,646,1596,278,No
2016-07-06 15:00:00,1467817200,60,84,405,1,2,404,1781,1728,939,978,650,725,1863,1236,1924,1982,1245,279,No
2016-07-06 16:00:00,1467820800,65,91,335,0,0,229,976,187,193,1845,1789,1977,958,482,1819,1818,278,280,No
2016-07-06 17:00:00,1467824400,64,88,741,2,0,1973,2004,319,1404,1828,993,1446,930,1866,856,166,247,281,No
2016-07-06 18:00:00,1467828000,61,85,1779,1,1,1969,1368,265,1653,1575,782,337,1454,1032,582,1660,1183,282,No
2016-07-06 19:00:00,1467831600,66,83,287,2,1,1524,739,1280,393,481,1508,710,1287,612,206,1863,1562,283,No
2016-07-06 20:00:00,1467835200,65,89,740,1,1,1010,1703,1538,325,356,1330,316,501,369,200,601,535,284,No
2016-07-06 21:00:00,1467838800,62,81,1616,2,1,1524,985,1885,1448,364,1769,236,997,203,705,929,1080,285,No
2016-07-06 22:00:00,1467842400,66,90,916,2,0,405,706,1049,721,192,1290,1364,1998,1390,782,844,852,286,No
2016-07-06 23:00:00,1467846000,61,82,1930,2,2,1410,1002,1777,439,410,969,543,752,1794,945,380,616,287,No
2016-07-07 00:00:00,1467849600,68,85,1551,2,2,1424,531,1413,230,321,861,1260,1801,1424,795,459,1515,288,No
2016-07-07 01:00:00,1467853200,64,87,575,2,0,1056,465,1457,1212,286,1614,1257,285,351,207,606,555,289,No
2016-07-07 02:00:00,1467856800,67,88,1048,1,1,860,955,645,1421,1184,939,1393,1602,1920,403,1722,357,290,No
2016-07-07 03:00:00,1467860400,68,90,1911,2,2,806,1272,1478,908,867,1337,1407,1463,456,350,1397,276,291,No
2016-07-07 04:00:00,1467864000,61,93,874,2,1,620,688,1096,1323,1244,1380,378,1009,1297,1505,355,879,292,No
2016-07-07 05:00:00,1467867600,63,87,2006,1,2,950,1728,779,1853,414,570,1039,1522,1101,1036,1956,1083,293,No
2016-07-07 06:00:00,1467871200,62,83,1730,2,2,1100,1546,1520,1759,883,1150,957,1577,1052,271,906,648,294,No
2016-07-07 07:00:00,1467874800,65,82,1060,0,2,1730,1204,1998,916,726,200,1701,1083,917,269,1308,1536,295,No
2016-07-07 08:00:00,1467878400,65,83,1205,0,1,779,1444,1654,2001,1089,1756,433,1618,826,170,491,1160,296,No
2016-07-07 09:00:00,1467882000,61,92,914,1,0,1012,1348,1341,834,1006,629,1107,1196,1870,1477,492,1070,297,No
2016-07-07 10:00:00,1467885600,61,90,1719,2,1,847,495,763,1211,1793,594,1211,1244,912,239,1548,893,298,No
2016-07-07 11:00:00,1467889200,64,83,1383,2,0,1160,1513,1499,750,605,1122,292,1165,1948,1908,712,1879,299,No
2016-07-07 12:00:00,1467892800,66,89,1117,1,1,940,1214,1571,683,1533,948,1846,155,1942,1185,1823,1241,300,No
2016-07-07 13:00:00,1467896400,63,84,836,3,2,902,875,941,1156,1390,806,1096,997,1118,509,1994,1377,301,No
2016-07-07 14:00:00,1467900000,61,85,1138,0,2,480,284,1036,1038,1116,1109,1054,298,1778,287,1972,1837,302,No
2016-07-07 15:00:00,1467903600,66,91,851,0,0,1006,1265,432,1872,319,674,912,1087,477,1679,1870,924,303,No
2016-07-07 16:00:00,1467907200,60,82,719,3,2,1797,1787,1919,567,1274,470,1785,379,726,787,1922,1989,304,No
2016-07-07 17:00:00,1467910800,63,83,845,1,1,1254,1367,1862,1679,1068,708,950,585,494,1969,1971,1501,305,No
2016-07-07 18:00:00,1467914400,65,86,462,0,1,1070,1379,1519,1218,1950,1414,810,702,934,1049,449,799,306,No
2016-07-07 19:00:00,1467918000,60,91,1505,1,2,1233,419,927,496,1517,1837,518,1307,172,232,1580,1497,307,No
2016-07-07 20:00:00,1467921600,65,88,374,0,1,453,1184,1931,681,1345,209,596,1024,1693,1652,687,1700,308,No
2016-07-07 21:00:00,1467925200,63,84,337,2,0,1192,516,995,650,1652,759,823,1069,1215,1835,1654,1624,309,No
2016-07-07 22:00:00,1467928800,60,84,1975,3,2,385,405,1361,344,958,1224,1753,402,1612,1132,369,605,310,No
2016-07-07 23:00:00,1467932400,60,93,407,0,2,200,1756,1677,1799,475,1723,1455,664,1305,795,1028,1351,311,No
2016-07-08 00:00:00,1467936000,67,81,276,1,2,614,1919,845,664,597,1102,421,1555,1541,1221,680,963,312,No
2016-07-08 01:00:00,1467939600,68,85,1827,3,0,749,1516,1546,1402,1804,1659,322,1513,1198,333,675,1840,313,No
2016-07-08 02:00:00,1467943200,63,83,541,3,0,1682,1758,999,1700,647,1619,1723,1967,1180,532,711,848,314,No
2016-07-08 03:00:00,1467946800,68,88,680,2,2,357,544,597,250,1389,1713,739,331,1364,646,504,506,315,No
2016-07-08 04:00:00,1467950400,65,83,1268,2,0,1377,1441,840,1719,1404,1439,1736,1139,521,1636,230,358,316,No
2016-07-08 05:00:00,1467954000,66,82,530,3,0,301,424,264,714,986,1869,975,1809,1954,777,1230,689,317,No
2016-07-08 06:00:00,1467957600,66,87,958,1,2,1397,1274,932,1791,351,1264,339,565,583,255,1529,161,318,No
2016-07-08 07:00:00,1467961200,65,86,530,2,0,1622,1407,1642,383,918,774,1619,568,1496,2007,411,548,319,No
2016-07-08 08:00:00,1467964800,65,83,1596,1,1,931,1445,1600,450,1340,1325,1461,963,1827,1992,182,688,320,No
2016-07-08 09:00:00,1467968400,65,87,317,0,0,348,886,1391,1917,1739,1227,1849,629,441,1675,1895,1656,321,No
2016-07-08 10:00:00,1467972000,68,90,1523,3,0,1279,289,689,1314,1634,255,444,1029,698,1248,1048,609,322,No
2016-07-08 11:00:00,1467975600,65,85,1039,3,2,1997,158,668,1155,1213,1454,436,277,1475,1000,1914,992,323,No
2016-07-08 12:00:00,1467979200,62,93,1361,2,1,950,371,710,285,1186,1583,557,1644,1945,586,1513,1122,324,No
2016-07-08 13:00:00,1467982800,66,85,186,3,2,1511,832,1810,1576,1602,517,520,389,1507,889,1265,243,325,No
2016-07-08 14:00:00,1467986400,66,89,1066,2,0,1357,1890,340,1659,1571,543,1394,538,1542,170,1739,1949,326,No
2016-07-08 15:00:00,1467990000,63,84,928,2,1,572,1605,1420,1864,1604,1921,634,977,1396,1603,806,1493,327,No
2016-07-08 16:00:00,1467993600,62,90,599,2,1,311,1555,2004,1198,899,423,1467,674,531,1806,1468,648,328,No
2016-07-08 17:00:00,1467997200,64,86,259,1,2,705,1458,1202,1733,1382,844,306,1834,1958,1772,1633,620,329,No
2016-07-08 18:00:00,1468000800,68,88,778,3,2,1555,1663,802,1322,842,1698,1006,1572,925,536,167,368,330,No
2016-07-08 19:00:00,1468004400,66,93,1424,1,1,823,1578,1283,1691,382,673,691,1592,390,172,1684,623,331,No
2016-07-08 20:00:00,1468008000,66,93,325,0,2,1729,1711,1687,1626,1786,1250,634,491,1419,575,1114,1033,332,No
2016-07-08 21:00:00,1468011600,60,88,888,1,0,244,552,1487,356,885,1301,1924,1425,351,1366,352,248,333,No
2016-07-08 22:00:00,1468015200,65,86,1150,2,2,1302,1177,1612,431,402,532,1107,1568,1443,1612,648,650,334,No
2016-07-08 23:00:00,1468018800,61,91,1894,2,2,1714,239,1226,1897,1813,1045,900,968,156,1254,1975,1446,335,No
2016-07-09 00:00:00,1468022400,60,83,1099,1,2,1008,1029,560,535,891,1508,1862,1700,561,1902,1652,363,336,No
2016-07-09 01:00:00,1468026000,68,93,700,2,1,685,939,368,1552,1556,1349,1338,1064,907,609,1869,314,337,No
2016-07-09 02:00:00,1468029600,63,81,1087,1,0,468,804,1197,947,692,640,791,1715,950,1636,510,524,338,No
2016-07-09 03:00:00,1468033200,67,82,1324,2,0,528,1329,1167,1334,1674,1233,701,1453,1074,473,794,1658,339,No
2016-07-09 04:00:00,1468036800,67,81,163,0,2,1467,1864,973,623,2001,1297,1797,1086,1849,461,720,1394,340,No
2016-07-09 05:00:00,1468040400,63,88,1226,1,0,1832,2003,718,663,227,920,712,796,921,358,1971,1304,341,No
2016-07-09 06:00:00,1468044000,61,83,685,0,0,1767,1785,887,586,502,1966,1651,1705,1006,1480,888,1360,342,No
2016-07-09 07:00:00,1468047600,60,82,1710,0,0,1901,514,1568,925,181,1945,1375,774,1080,848,820,1807,343,No
2016-07-09 08:00:00,1468051200,60,89,1567,1,1,188,1590,1288,676,1884,1864,178,1609,1112,1048,771,914,344,No
2016-07-09 09:00:00,1468054800,66,92,662,3,0,1977,913,311,1577,1706,1060,157,192,1309,981,873,833,345,No
2016-07-09 10:00:00,1468058400,65,92,1811,2,0,1762,530,1144,161,1336,373,279,987,1181,705,1158,1729,346,No
2016-07-09 11:00:00,1468062000,72,83,460,0,2,1135,247,1900,1822,371,829,573,639,1993,1669,1518,324,347,No
2016-07-09 12:00:00,1468065600,67,89,1817,2,2,1675,1070,961,973,1393,1560,785,1277,1831,445,411,800,348,No
2016-07-09 13:00:00,1468069200,64,93,1522,2,0,778,1757,315,1816,311,1319,1042,1755,1003,1364,915,1400,349,No
2016-07-09 14:00:00,1468072800,65,81,194,2,2,1880,461,1861,1942,320,903,1504,487,453,1374,1810,989,350,No
2016-07-09 15:00:00,1468076400,64,92,1925,0,0,1379,1754,469,954,1834,1557,275,1867,2001,1395,1587,1790,351,No
2016-07-09 16:00:00,1468080000,67,88,426,0,0,362,939,1417,1137,662,654,593,1566,1358,1618,1878,367,352,No
2016-07-09 17:00:00,1468083600,61,86,751,3,1,1362,959,322,444,1580,1343,1237,376,641,1360,393,539,353,No
2016-07-09 18:00:00,1468087200,68,89,549,3,0,1041,1661,569,630,1134,1781,1050,1715,905,1441,403,760,354,No
2016-07-09 19:00:00,1468090800,65,88,444,1,1,1854,255,1556,473,261,596,1029,1421,1921,506,1193,1361,355,No
2016-07-09 20:00:00,1468094400,63,86,1024,2,2,924,1634,602,545,170,871,1148,1477,973,630,175,261,356,No
2016-07-09 21:00:00,1468098000,60,93,239,2,1,1543,931,1072,234,1917,943,524,841,1252,684,1164,294,357,No
2016-07-09 22:00:00,1468101600,68,89,1525,3,0,1330,1324,1689,795,306,1026,1805,1916,1157,1085,342,1676,358,No
2016-07-09 23:00:00,1468105200,64,82,1984,0,1,1049,1723,767,225,675,1769,485,1466,1476,1621,1973,787,359,No
2016-07-10 00:00:00,1468108800,60,89,1821,0,2,972,979,1912,303,1837,408,1771,1336,283,907,1823,1244,360,No
2016-07-10 01:00:00,1468112400,66,91,174,3,1,890,402,296,1298,1897,1306,1240,974,438,796,676,1004,361,No
2016-07-10 02:00:00,1468116000,67,90,1603,3,1,1998,994,1089,1896,983,777,1084,391,1502,685,157,1496,362,No
2016-07-10 03:00:00,1468119600,60,87,1187,0,1,164,1488,1075,1513,1301,662,1215,1647,1788,1427,1509,1784,363,No
2016-07-10 04:00:00,1468123200,65,93,902,1,2,1332,219,1754,593,765,643,1140,2006,1458,1270,612,164,364,No
2016-07-10 05:00:00,1468126800,66,85,1713,2,2,267,1757,1569,514,1884,444,499,296,806,231,298,1693,365,No
2016-07-10 06:00:00,1468130400,73,72,1745,3,0,341,1709,554,1618,1140,1620,1747,1927,678,1045,1924,1363,366,Yes
2016-07-10 07:00:00,1468134000,72,75,1789,1,1,1167,1834,565,1794,1055,1475,921,1505,578,953,1080,266,1,Yes
2016-07-10 08:00:00,1468137600,69,71,920,2,1,946,1546,215,1096,322,160,1598,1633,1100,607,523,1779,1,Yes
2016-07-10 09:00:00,1468141200,74,69,876,0,0,273,1471,1990,334,1971,682,1507,646,950,855,517,326,1,Yes
2016-07-10 10:00:00,1468144800,71,72,1268,2,0,466,1291,841,1154,295,1277,377,464,1360,1856,1138,1491,1,Yes
2016-07-10 11:00:00,1468148400,72,73,833,2,1,429,834,169,1290,846,865,1610,973,996,1476,1021,1020,1,Yes
2016-07-10 12:00:00,1468152000,73,74,1865,0,1,1226,695,1943,1821,1324,1716,1528,454,1613,1863,871,1178,1,Yes
2016-07-10 13:00:00,1468155600,61,88,376,2,1,1957,643,290,250,464,1452,266,1541,497,467,1573,430,1,No
2016-07-10 14:00:00,1468159200,62,89,1983,2,0,1064,1454,687,1696,1392,1828,1630,1265,1207,1693,1034,987,2,No
2016-07-10 15:00:00,1468162800,60,83,1427,3,0,1072,213,251,1521,1848,766,1210,1723,311,2011,528,190,3,No
2016-07-10 16:00:00,1468166400,67,91,1318,3,1,1618,578,1259,1937,1901,1596,1205,417,167,1655,607,738,4,No
2016-07-10 17:00:00,1468170000,66,89,1189,2,2,597,2008,199,675,392,1287,1013,1288,832,557,1099,909,5,No
2016-07-10 18:00:00,1468173600,66,83,1525,0,2,1422,1173,1672,461,953,1774,823,1719,1836,1188,1605,727,6,No
2016-07-10 19:00:00,1468177200,67,91,1268,2,2,480,1711,1600,249,1194,1123,518,189,1227,594,1368,235,7,No
2016-07-10 20:00:00,1468180800,64,93,1464,2,0,1019,797,442,1731,1355,610,1035,751,1021,774,1214,1773,8,No
2016-07-10 21:00:00,1468184400,64,85,1908,1,0,1385,1152,449,643,1297,1766,1257,961,400,1956,1651,1428,9,No
2016-07-10 22:00:00,1468188000,66,91,1460,1,2,1378,1736,659,1918,821,1737,993,1038,606,918,813,1431,10,No
2016-07-10 23:00:00,1468191600,60,90,1185,0,1,1771,990,887,1729,1076,1590,1883,934,1410,767,1942,1286,11,No
2016-07-11 00:00:00,1468195200,68,85,1797,3,0,1304,504,1381,704,1434,1914,758,170,1385,247,1810,1431,12,No
2016-07-11 01:00:00,1468198800,62,91,163,0,2,1455,568,205,1967,1642,1960,742,1632,688,271,819,1949,13,No
2016-07-11 02:00:00,1468202400,63,87,1248,1,1,965,510,867,1515,1251,988,1896,1836,1267,825,1210,783,14,No
2016-07-11 03:00:00,1468206000,67,85,1045,0,2,1256,592,1706,326,1371,1128,892,626,859,372,287,1110,15,No
2016-07-11 04:00:00,1468209600,62,81,1621,3,0,611,1126,1454,889,1625,927,1754,365,1055,1950,1307,1576,16,No
2016-07-11 05:00:00,1468213200,60,88,1328,0,1,1222,220,605,1541,1975,617,1632,632,1933,1910,846,959,17,No
2016-07-11 06:00:00,1468216800,62,88,854,3,0,2001,1057,995,212,210,1023,173,394,1811,1080,1496,251,18,No
2016-07-11 07:00:00,1468220400,63,90,1539,0,2,1461,1538,736,547,1695,1839,450,1915,675,226,685,218,19,No
2016-07-11 08:00:00,1468224000,64,92,344,2,0,847,490,1750,386,1778,410,1585,888,657,1336,1373,1659,20,No
2016-07-11 09:00:00,1468227600,63,85,1403,2,0,969,563,608,1367,792,1960,1347,818,158,1581,240,453,21,No
2016-07-11 10:00:00,1468231200,65,87,239,2,1,1362,1752,970,622,1948,463,1838,1146,904,459,341,339,22,No
2016-07-11 11:00:00,1468234800,68,88,1285,1,2,367,242,1231,629,1277,1581,1790,726,815,1924,1236,555,23,No
2016-07-11 12:00:00,1468238400,68,87,1929,2,1,1856,190,1880,472,496,1505,1246,1213,920,1229,608,243,24,No
2016-07-11 13:00:00,1468242000,60,81,1223,2,1,1106,808,1099,698,677,811,255,403,1006,1691,369,1872,25,No
2016-07-11 14:00:00,1468245600,67,89,1686,1,1,202,1725,1595,1615,472,1119,1283,947,1845,1695,435,541,26,No
